,index,distance,name,scheduleType,storeOpen,storeClose,storeNumber,isStoreOpen,address,amenities,orderingAvailable,isCurbsideDeliveryAvailable,fuelTypes,latitude,longitude,food,fuel,restrooms,diesel,ethanolFreeGas,open24Hours,teslaChargingStation,propane,chademoChargingStation,ccsChargingStation
50,2,11.5,341 west bridge street,24hours,00:00:00,00:00:00,0185,False,"{'address': '341 west bridge street', 'city': 'new hope', 'state': 'PA', 'zip': '18938'}","{'food': True, 'fuel': False, 'restrooms': False, 'diesel': False, 'ethanolFreeGas': None, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,[],40.362767,-74.965773,True,True,True,True,False,True,True,True,False,False
51,6,16.61,4712 york rd,24hours,00:00:00,00:00:00,0215,False,"{'address': '4712 york rd', 'city': 'holicong', 'state': 'PA', 'zip': '18928'}","{'food': True, 'fuel': False, 'restrooms': False, 'diesel': False, 'ethanolFreeGas': None, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,[],40.324221,-75.06035,True,True,True,True,False,True,False,True,False,False
52,9,16.94,1300 sylvia street,24hours,00:00:00,00:00:00,8360,False,"{'address': '1300 sylvia street', 'city': 'ewing', 'state': 'NJ', 'zip': '08618'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.262697,-74.802529,True,False,False,False,,True,False,False,False,False
53,10,17.59,5854 easton road,24hours,00:00:00,00:00:00,0288,False,"{'address': '5854 easton road', 'city': 'pipersville', 'state': 'PA', 'zip': '18947-1098'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.385404,-75.1475,True,True,True,True,False,True,False,True,False,False
54,12,18.21,44 south main street,24hours,00:00:00,00:00:00,0059,False,"{'address': '44 south main street', 'city': 'yardley', 'state': 'PA', 'zip': '19067'}","{'food': True, 'fuel': False, 'restrooms': False, 'diesel': False, 'ethanolFreeGas': None, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,[],40.241594,-74.837294,True,True,True,True,False,True,True,True,False,False
55,14,18.95,3659 n easton road,24hours,00:00:00,00:00:00,8096,False,"{'address': '3659 n easton road', 'city': 'doylestown', 'state': 'PA', 'zip': '18902'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.32911,-75.128438,True,True,True,True,False,True,False,False,False,False
56,15,19.22,1300 route 22,24hours,00:00:00,00:00:00,8313,False,"{'address': '1300 route 22', 'city': 'phillipsburg', 'state': 'NJ', 'zip': '08865-4108'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.675319,-75.141681,True,True,True,True,False,True,False,True,False,False
57,16,19.81,51 flock road,24hours,00:00:00,00:00:00,8356,False,"{'address': '51 flock road', 'city': 'hamilton', 'state': 'NJ', 'zip': '08619-1401'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.248453,-74.684073,True,True,True,True,False,True,False,True,True,True
58,19,20.21,2004 nottingham way,24hours,00:00:00,00:00:00,0349,False,"{'address': '2004 nottingham way', 'city': 'hamilton', 'state': 'NJ', 'zip': '08619-3030'}","{'food': True, 'fuel': False, 'restrooms': False, 'diesel': False, 'ethanolFreeGas': None, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,[],40.233365,-74.709531,True,True,True,True,False,True,True,True,False,False
59,21,20.25,425 s. main street,24hours,00:00:00,00:00:00,8125,False,"{'address': '425 s. main street', 'city': 'doylestown', 'state': 'PA', 'zip': '18901'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.300239,-75.127463,True,True,True,True,False,True,False,True,False,False
60,22,20.8,545 west trenton ave,24hours,00:00:00,00:00:00,8076,False,"{'address': '545 west trenton ave', 'city': 'morrisville', 'state': 'PA', 'zip': '19067'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.206236,-74.803869,True,True,True,True,False,True,False,False,False,False
61,23,21.12,320 route 313,24hours,00:00:00,00:00:00,8139,False,"{'address': '320 route 313', 'city': 'perkasie', 'state': 'PA', 'zip': '18944'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.38167,-75.21964,True,True,True,True,False,True,False,False,False,False
62,24,21.49,1200 state highway 33,24hours,00:00:00,00:00:00,8357,False,"{'address': '1200 state highway 33', 'city': 'hamilton', 'state': 'NJ', 'zip': '08690'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.2286,-74.6646,True,True,True,True,False,True,False,True,False,False
63,25,21.51,411 roseberry st,24hours,00:00:00,00:00:00,0985,False,"{'address': '411 roseberry st', 'city': 'phillipsburg', 'state': 'NJ', 'zip': '08865'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.696569,-75.17511,True,False,True,False,,True,False,True,False,False
64,27,21.78,530 lincoln hwy,24hours,00:00:00,00:00:00,8168,False,"{'address': '530 lincoln hwy', 'city': 'fairless hills', 'state': 'PA', 'zip': '19030'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.190075,-74.832064,True,True,True,True,False,True,False,True,False,False
65,28,21.84,1937 york rd,24hours,00:00:00,00:00:00,8022,False,"{'address': '1937 york rd', 'city': 'jamison', 'state': 'PA', 'zip': '18929-1615'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.24629,-75.09051,True,False,False,False,,True,False,False,False,False
66,29,21.99,870 second street pike,24hours,00:00:00,00:00:00,8121,False,"{'address': '870 second street pike', 'city': 'richboro', 'state': 'PA', 'zip': '18954'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.211106,-75.012341,True,True,True,True,False,True,False,True,False,False
67,30,22.52,132 oxford valley rd,24hours,00:00:00,00:00:00,8020,False,"{'address': '132 oxford valley rd', 'city': 'levittown', 'state': 'PA', 'zip': '19056'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.179345,-74.870705,True,True,True,True,False,False,False,True,False,False
68,32,22.6,310 larry holmes drive,24hours,00:00:00,00:00:00,0089,False,"{'address': '310 larry holmes drive', 'city': 'easton', 'state': 'PA', 'zip': '18042'}","{'food': True, 'fuel': False, 'restrooms': True, 'diesel': False, 'ethanolFreeGas': None, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,[],40.687102,-75.209857,True,True,True,True,False,True,False,True,False,False
69,34,22.93,225 cattell street,24hours,00:00:00,00:00:00,0101,False,"{'address': '225 cattell street', 'city': 'easton', 'state': 'PA', 'zip': '18042'}","{'food': True, 'fuel': False, 'restrooms': False, 'diesel': False, 'ethanolFreeGas': None, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,[],40.700153,-75.205536,True,False,False,False,,True,False,False,False,False
70,35,22.96,299 mountain ave,24hours,00:00:00,00:00:00,8390,False,"{'address': '299 mountain ave', 'city': 'hackettstown', 'state': 'NJ', 'zip': '07840'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.83658,-74.822702,True,False,True,False,,True,False,False,False,False
71,38,23.1,1244 bristol pike,24hours,00:00:00,00:00:00,0142,False,"{'address': '1244 bristol pike', 'city': 'morrisville', 'state': 'PA', 'zip': '19067-6102'}","{'food': True, 'fuel': False, 'restrooms': True, 'diesel': False, 'ethanolFreeGas': None, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,[],40.17363,-74.793032,True,True,True,True,False,True,True,True,False,False
72,40,23.24,3157 broad street,24hours,00:00:00,00:00:00,8452,False,"{'address': '3157 broad street', 'city': 'hamilton', 'state': 'NJ', 'zip': '08610'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.187657,-74.705525,True,False,True,False,,True,False,False,False,False
73,43,23.79,639 east lincoln hwy,24hours,00:00:00,00:00:00,8157,False,"{'address': '639 east lincoln hwy', 'city': 'langhorne', 'state': 'PA', 'zip': '19047'}","{'food': True, 'fuel': True, 'restrooms': False, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': True, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.163067,-74.904772,True,True,True,True,False,True,False,True,False,False
74,44,23.83,7625 new falls rd,24hours,00:00:00,00:00:00,8004,False,"{'address': '7625 new falls rd', 'city': 'bristol', 'state': 'PA', 'zip': '19007-6924'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.16011,-74.84905,True,True,True,True,False,True,False,True,False,False
75,46,23.97,236 holland pike,24hours,00:00:00,00:00:00,0128,False,"{'address': '236 holland pike', 'city': 'holland', 'state': 'PA', 'zip': '18966-1702'}","{'food': True, 'fuel': False, 'restrooms': False, 'diesel': False, 'ethanolFreeGas': None, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,[],40.17369,-74.987457,True,True,True,True,False,True,False,True,False,False
76,47,24.07,631 south 25th st,24hours,00:00:00,00:00:00,8032,False,"{'address': '631 south 25th st', 'city': 'easton', 'state': 'PA', 'zip': '18045-5336'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': True, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}, {'category': 'xEthanol'}]",40.680481,-75.248432,True,True,True,True,False,True,False,True,False,False
77,49,24.18,3817 crosswicks hamilton sq rd,24hours,00:00:00,00:00:00,8342,False,"{'address': '3817 crosswicks hamilton sq rd', 'city': 'trenton', 'state': 'NJ', 'zip': '08691-3760'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.192079,-74.646543,True,True,True,True,False,True,True,False,False,False
78,6,4.65,237 rt. 130,24hours,00:00:00,00:00:00,8345,False,"{'address': '237 rt. 130', 'city': 'bordentown', 'state': 'NJ', 'zip': '08505'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.1408,-74.7037,True,True,True,True,False,True,False,True,False,False
79,7,5.47,1076 rt. 206,24hours,00:00:00,00:00:00,0919,False,"{'address': '1076 rt. 206', 'city': 'bordentown', 'state': 'NJ', 'zip': '08505'}","{'food': True, 'fuel': False, 'restrooms': True, 'diesel': False, 'ethanolFreeGas': None, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,[],40.127617,-74.70683,True,True,True,True,False,True,False,True,False,False
80,13,9.07,210 wrightstown-georgetown,24hours,00:00:00,00:00:00,8475,False,"{'address': '210 wrightstown-georgetown', 'city': 'chesterfield', 'state': 'NJ', 'zip': '08515'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.061302,-74.631657,True,True,True,True,False,True,False,True,False,False
